content_id,device_id,start,end
56,3,2016-01-01T00:48:09,2016-01-01T00:48:54
54,3,2016-01-01T00:48:54,2016-01-01T00:49:30
74,3,2016-01-01T00:49:30,2016-01-01T00:50:11
79,3,2016-01-01T00:50:11,2016-01-01T00:50:35
44,3,2016-01-01T00:50:35,2016-01-01T00:50:52
12,3,2016-01-01T00:50:52,2016-01-01T00:51:37
3,3,2016-01-01T00:51:37,2016-01-01T00:52:14
93,3,2016-01-01T00:52:14,2016-01-01T00:52:30
7,3,2016-01-01T00:52:30,2016-01-01T00:52:58
79,3,2016-01-01T00:52:58,2016-01-01T00:53:22
67,3,2016-01-01T00:53:22,2016-01-01T00:54:00
29,3,2016-01-01T00:54:00,2016-01-01T00:54:39
75,3,2016-01-01T00:54:39,2016-01-01T00:55:02
24,3,2016-01-01T00:55:02,2016-01-01T00:55:41
94,3,2016-01-01T00:55:41,2016-01-01T00:56:13
46,3,2016-01-01T00:56:13,2016-01-01T00:56:35
33,3,2016-01-01T00:56:35,2016-01-01T00:57:05
99,3,2016-01-01T00:57:05,2016-01-01T00:57:24
23,3,2016-01-01T00:57:24,2016-01-01T00:57:58
48,3,2016-01-01T00:57:58,2016-01-01T00:58:29
1,3,2016-01-01T00:58:29,2016-01-01T00:59:09
75,3,2016-01-01T00:59:09,2016-01-01T00:59:32
15,3,2016-01-01T00:59:32,2016-01-01T01:00:09
67,3,2016-01-01T01:00:09,2016-01-01T01:00:47
5,3,2016-01-01T01:00:47,2016-01-01T01:01:05
69,3,2016-01-01T01:01:05,2016-01-01T01:01:39
92,3,2016-01-01T01:01:39,2016-01-01T01:02:22
33,3,2016-01-01T01:02:22,2016-01-01T01:02:52
55,3,2016-01-01T01:02:52,2016-01-01T01:03:30
36,3,2016-01-01T01:03:30,2016-01-01T01:03:56
35,3,2016-01-01T01:03:56,2016-01-01T01:04:19
29,3,2016-01-01T01:04:19,2016-01-01T01:04:58
2,3,2016-01-01T01:04:58,2016-01-01T01:05:32
45,3,2016-01-01T01:05:32,2016-01-01T01:05:48
95,3,2016-01-01T01:05:48,2016-01-01T01:06:22
44,3,2016-01-01T01:06:22,2016-01-01T01:06:39
85,3,2016-01-01T01:06:39,2016-01-01T01:06:59
6,3,2016-01-01T01:06:59,2016-01-01T01:07:18
48,3,2016-01-01T01:07:18,2016-01-01T01:07:49
27,3,2016-01-01T01:07:49,2016-01-01T01:08:22
57,3,2016-01-01T01:08:22,2016-01-01T01:09:00
71,3,2016-01-01T01:09:00,2016-01-01T01:09:15
83,3,2016-01-01T01:09:15,2016-01-01T01:09:47
35,3,2016-01-01T01:09:47,2016-01-01T01:10:10
44,3,2016-01-01T01:10:10,2016-01-01T01:10:27
74,3,2016-01-01T01:10:27,2016-01-01T01:11:08
65,3,2016-01-01T01:11:08,2016-01-01T01:11:42
85,3,2016-01-01T01:11:42,2016-01-01T01:12:02
93,3,2016-01-01T01:12:02,2016-01-01T01:12:18
78,3,2016-01-01T01:12:18,2016-01-01T01:12:45
39,3,2016-01-01T01:12:45,2016-01-01T01:13:11
8,3,2016-01-01T01:13:11,2016-01-01T01:13:44
42,3,2016-01-01T01:13:44,2016-01-01T01:14:19
46,3,2016-01-01T01:14:19,2016-01-01T01:14:41
87,3,2016-01-01T01:14:41,2016-01-01T01:15:09
64,3,2016-01-01T01:15:09,2016-01-01T01:15:24
86,3,2016-01-01T01:15:24,2016-01-01T01:15:50
75,3,2016-01-01T01:15:50,2016-01-01T01:16:13
55,3,2016-01-01T01:16:13,2016-01-01T01:16:51
43,3,2016-01-01T01:16:51,2016-01-01T01:17:20
62,3,2016-01-01T01:17:20,2016-01-01T01:17:44
44,3,2016-01-01T01:17:44,2016-01-01T01:18:01
3,3,2016-01-01T01:18:01,2016-01-01T01:18:38
40,3,2016-01-01T01:18:38,2016-01-01T01:19:15
19,3,2016-01-01T01:19:15,2016-01-01T01:20:00
20,3,2016-01-01T01:20:00,2016-01-01T01:20:34
100,3,2016-01-01T01:20:34,2016-01-01T01:21:19
34,3,2016-01-01T01:21:19,2016-01-01T01:21:55
22,3,2016-01-01T01:21:55,2016-01-01T01:22:32
1,3,2016-01-01T01:22:32,2016-01-01T01:23:12
50,3,2016-01-01T01:23:12,2016-01-01T01:23:39
94,3,2016-01-01T01:23:39,2016-01-01T01:24:11
33,3,2016-01-01T01:24:11,2016-01-01T01:24:41
13,3,2016-01-01T01:24:41,2016-01-01T01:25:20
20,3,2016-01-01T01:25:20,2016-01-01T01:25:54
21,3,2016-01-01T01:25:54,2016-01-01T01:26:15
11,3,2016-01-01T01:26:15,2016-01-01T01:26:37
54,3,2016-01-01T01:26:37,2016-01-01T01:27:13
29,3,2016-01-01T01:27:13,2016-01-01T01:27:52
55,3,2016-01-01T01:27:52,2016-01-01T01:28:30
17,3,2016-01-01T01:28:30,2016-01-01T01:29:03
9,3,2016-01-01T01:29:03,2016-01-01T01:29:36
29,3,2016-01-01T01:29:36,2016-01-01T01:30:15
46,3,2016-01-01T01:30:15,2016-01-01T01:30:37
57,3,2016-01-01T01:30:37,2016-01-01T01:31:15
71,3,2016-01-01T01:31:15,2016-01-01T01:31:30
6,3,2016-01-01T01:31:30,2016-01-01T01:31:49
22,3,2016-01-01T01:31:49,2016-01-01T01:32:26
97,3,2016-01-01T01:32:26,2016-01-01T01:33:05
62,3,2016-01-01T01:33:05,2016-01-01T01:33:29
15,3,2016-01-01T01:33:29,2016-01-01T01:34:06
34,3,2016-01-01T01:34:06,2016-01-01T01:34:42
85,3,2016-01-01T01:34:42,2016-01-01T01:35:02
75,3,2016-01-01T01:35:02,2016-01-01T01:35:25
80,3,2016-01-01T01:35:25,2016-01-01T01:35:43
3,3,2016-01-01T01:35:43,2016-01-01T01:36:20
20,3,2016-01-01T01:36:20,2016-01-01T01:36:54
16,3,2016-01-01T01:36:54,2016-01-01T01:37:32
84,3,2016-01-01T01:37:32,2016-01-01T01:38:10
27,3,2016-01-01T01:38:10,2016-01-01T01:38:43
33,3,2016-01-01T01:38:43,2016-01-01T01:39:13
36,3,2016-01-01T01:39:13,2016-01-01T01:39:39
94,3,2016-01-01T01:39:39,2016-01-01T01:40:11
74,3,2016-01-01T01:40:11,2016-01-01T01:40:52
40,3,2016-01-01T01:40:52,2016-01-01T01:41:29
32,3,2016-01-01T01:41:29,2016-01-01T01:41:45
13,3,2016-01-01T01:41:45,2016-01-01T01:42:24
3,3,2016-01-01T01:42:24,2016-01-01T01:43:01
65,3,2016-01-01T01:43:01,2016-01-01T01:43:35
67,3,2016-01-01T01:43:35,2016-01-01T01:44:13
88,3,2016-01-01T01:44:13,2016-01-01T01:44:32
81,3,2016-01-01T01:44:32,2016-01-01T01:44:54
59,3,2016-01-01T01:44:54,2016-01-01T01:45:22
76,3,2016-01-01T01:45:22,2016-01-01T01:46:02
42,3,2016-01-01T01:46:02,2016-01-01T01:46:37
71,3,2016-01-01T01:46:37,2016-01-01T01:46:52
55,3,2016-01-01T01:46:52,2016-01-01T01:47:30
23,3,2016-01-01T01:47:30,2016-01-01T01:48:04
51,3,2016-01-01T01:48:04,2016-01-01T01:48:46
84,3,2016-01-01T01:48:46,2016-01-01T01:49:24
9,3,2016-01-01T01:49:24,2016-01-01T01:49:57
7,3,2016-01-01T01:49:57,2016-01-01T01:50:25
100,3,2016-01-01T01:50:25,2016-01-01T01:51:10
74,3,2016-01-01T01:51:10,2016-01-01T01:51:51
33,3,2016-01-01T01:51:51,2016-01-01T01:52:21
33,3,2016-01-01T01:52:21,2016-01-01T01:52:51
47,3,2016-01-01T01:52:51,2016-01-01T01:53:13
49,3,2016-01-01T01:53:13,2016-01-01T01:53:51
79,3,2016-01-01T01:53:51,2016-01-01T01:54:15
42,3,2016-01-01T01:54:15,2016-01-01T01:54:50
14,3,2016-01-01T01:54:50,2016-01-01T01:55:15
34,3,2016-01-01T01:55:15,2016-01-01T01:55:51
81,3,2016-01-01T01:55:51,2016-01-01T01:56:13
81,3,2016-01-01T01:56:13,2016-01-01T01:56:35
56,3,2016-01-01T01:56:35,2016-01-01T01:57:20
93,3,2016-01-01T01:57:20,2016-01-01T01:57:36
60,3,2016-01-01T01:57:36,2016-01-01T01:57:59
89,3,2016-01-01T01:57:59,2016-01-01T01:58:35
42,3,2016-01-01T01:58:35,2016-01-01T01:59:10
32,3,2016-01-01T01:59:10,2016-01-01T01:59:26
30,3,2016-01-01T01:59:26,2016-01-01T01:59:58
23,3,2016-01-01T01:59:58,2016-01-01T02:00:32
25,3,2016-01-01T02:00:32,2016-01-01T02:01:14
26,3,2016-01-01T02:01:14,2016-01-01T02:01:37
93,3,2016-01-01T02:01:37,2016-01-01T02:01:53
86,3,2016-01-01T02:01:53,2016-01-01T02:02:19
99,3,2016-01-01T02:02:19,2016-01-01T02:02:38
84,3,2016-01-01T02:02:38,2016-01-01T02:03:16
37,3,2016-01-01T02:03:16,2016-01-01T02:03:45
27,3,2016-01-01T02:03:45,2016-01-01T02:04:18
77,3,2016-01-01T02:04:18,2016-01-01T02:04:47
77,3,2016-01-01T02:04:47,2016-01-01T02:05:16
86,3,2016-01-01T02:05:16,2016-01-01T02:05:42
9,3,2016-01-01T02:05:42,2016-01-01T02:06:15
42,3,2016-01-01T02:06:15,2016-01-01T02:06:50
6,3,2016-01-01T02:06:50,2016-01-01T02:07:09
16,3,2016-01-01T02:07:09,2016-01-01T02:07:47
43,3,2016-01-01T02:07:47,2016-01-01T02:08:16
73,3,2016-01-01T02:08:16,2016-01-01T02:08:50
30,3,2016-01-01T02:08:50,2016-01-01T02:09:22
53,3,2016-01-01T02:09:22,2016-01-01T02:09:45
93,3,2016-01-01T02:09:45,2016-01-01T02:10:01
78,3,2016-01-01T02:10:01,2016-01-01T02:10:28
78,3,2016-01-01T02:10:28,2016-01-01T02:10:55
21,3,2016-01-01T02:10:55,2016-01-01T02:11:16
40,3,2016-01-01T02:11:16,2016-01-01T02:11:53
79,3,2016-01-01T02:11:53,2016-01-01T02:12:17
77,3,2016-01-01T02:12:17,2016-01-01T02:12:46
37,3,2016-01-01T02:12:46,2016-01-01T02:13:15
80,3,2016-01-01T02:13:15,2016-01-01T02:13:33
42,3,2016-01-01T02:13:33,2016-01-01T02:14:08
74,3,2016-01-01T02:14:08,2016-01-01T02:14:49
49,3,2016-01-01T02:14:49,2016-01-01T02:15:27
64,3,2016-01-01T02:15:27,2016-01-01T02:15:42
37,3,2016-01-01T02:15:42,2016-01-01T02:16:11
33,3,2016-01-01T02:16:11,2016-01-01T02:16:41
85,3,2016-01-01T02:16:41,2016-01-01T02:17:01
6,3,2016-01-01T02:17:01,2016-01-01T02:17:20
73,3,2016-01-01T02:17:20,2016-01-01T02:17:54
61,3,2016-01-01T02:17:54,2016-01-01T02:18:21
61,3,2016-01-01T02:18:21,2016-01-01T02:18:48
45,3,2016-01-01T02:18:48,2016-01-01T02:19:04
65,3,2016-01-01T02:19:04,2016-01-01T02:19:38
18,3,2016-01-01T02:19:38,2016-01-01T02:20:11
79,3,2016-01-01T02:20:11,2016-01-01T02:20:35
27,3,2016-01-01T02:20:35,2016-01-01T02:21:08
57,3,2016-01-01T02:21:08,2016-01-01T02:21:46
29,3,2016-01-01T02:21:46,2016-01-01T02:22:25
87,3,2016-01-01T02:22:25,2016-01-01T02:22:53
4,3,2016-01-01T02:22:53,2016-01-01T02:23:32
70,3,2016-01-01T02:23:32,2016-01-01T02:23:50
60,3,2016-01-01T02:23:50,2016-01-01T02:24:13
74,3,2016-01-01T02:24:13,2016-01-01T02:24:54
76,3,2016-01-01T02:24:54,2016-01-01T02:25:34
31,3,2016-01-01T02:25:34,2016-01-01T02:25:58
56,3,2016-01-01T02:25:58,2016-01-01T02:26:43
68,3,2016-01-01T02:26:43,2016-01-01T02:27:12
84,3,2016-01-01T02:27:12,2016-01-01T02:27:50
72,3,2016-01-01T02:27:50,2016-01-01T02:28:26
61,3,2016-01-01T02:28:26,2016-01-01T02:28:53
9,3,2016-01-01T02:28:53,2016-01-01T02:29:26
80,3,2016-01-01T02:29:26,2016-01-01T02:29:44
29,3,2016-01-01T02:29:44,2016-01-01T02:30:23
59,3,2016-01-01T02:30:23,2016-01-01T02:30:51
39,3,2016-01-01T02:30:51,2016-01-01T02:31:17
54,3,2016-01-01T02:31:17,2016-01-01T02:31:53
90,3,2016-01-01T02:31:53,2016-01-01T02:32:29
88,3,2016-01-01T02:32:29,2016-01-01T02:32:48
4,3,2016-01-01T02:32:48,2016-01-01T02:33:27
43,3,2016-01-01T02:33:27,2016-01-01T02:33:56
35,3,2016-01-01T02:33:56,2016-01-01T02:34:19
79,3,2016-01-01T02:34:19,2016-01-01T02:34:43
85,3,2016-01-01T02:34:43,2016-01-01T02:35:03
29,3,2016-01-01T02:35:03,2016-01-01T02:35:42
69,3,2016-01-01T02:35:42,2016-01-01T02:36:16
100,3,2016-01-01T02:36:16,2016-01-01T02:37:01
27,3,2016-01-01T02:37:01,2016-01-01T02:37:34
82,3,2016-01-01T02:37:34,2016-01-01T02:38:09
26,3,2016-01-01T02:38:09,2016-01-01T02:38:32
10,3,2016-01-01T02:38:32,2016-01-01T02:38:53
69,3,2016-01-01T02:38:53,2016-01-01T02:39:27
68,3,2016-01-01T02:39:27,2016-01-01T02:39:56
18,3,2016-01-01T02:39:56,2016-01-01T02:40:29
29,3,2016-01-01T02:40:29,2016-01-01T02:41:08
56,3,2016-01-01T02:41:08,2016-01-01T02:41:53
94,3,2016-01-01T02:41:53,2016-01-01T02:42:25
45,3,2016-01-01T02:42:25,2016-01-01T02:42:41
62,3,2016-01-01T02:42:41,2016-01-01T02:43:05
70,3,2016-01-01T02:43:05,2016-01-01T02:43:23
21,3,2016-01-01T02:43:23,2016-01-01T02:43:44
72,3,2016-01-01T02:43:44,2016-01-01T02:44:20
39,3,2016-01-01T02:44:20,2016-01-01T02:44:46
89,3,2016-01-01T02:44:46,2016-01-01T02:45:22
49,3,2016-01-01T02:45:22,2016-01-01T02:46:00
50,3,2016-01-01T02:46:00,2016-01-01T02:46:27
65,3,2016-01-01T02:46:27,2016-01-01T02:47:01
22,3,2016-01-01T02:47:01,2016-01-01T02:47:38
77,3,2016-01-01T02:47:38,2016-01-01T02:48:07
60,3,2016-01-01T02:48:07,2016-01-01T02:48:30
63,3,2016-01-01T02:48:30,2016-01-01T02:48:48
73,3,2016-01-01T02:48:48,2016-01-01T02:49:22
7,3,2016-01-01T02:49:22,2016-01-01T02:49:50
22,3,2016-01-01T02:49:50,2016-01-01T02:50:27
33,3,2016-01-01T02:50:27,2016-01-01T02:50:57
58,3,2016-01-01T02:50:57,2016-01-01T02:51:42
51,3,2016-01-01T02:51:42,2016-01-01T02:52:24
30,3,2016-01-01T02:52:24,2016-01-01T02:52:56
66,3,2016-01-01T02:52:56,2016-01-01T02:53:23
18,3,2016-01-01T02:53:23,2016-01-01T02:53:56
65,3,2016-01-01T02:53:56,2016-01-01T02:54:30
51,3,2016-01-01T02:54:30,2016-01-01T02:55:12
80,3,2016-01-01T02:55:12,2016-01-01T02:55:30
69,3,2016-01-01T02:55:30,2016-01-01T02:56:04
31,3,2016-01-01T02:56:04,2016-01-01T02:56:28
45,3,2016-01-01T02:56:28,2016-01-01T02:56:44
69,3,2016-01-01T02:56:44,2016-01-01T02:57:18
68,3,2016-01-01T02:57:18,2016-01-01T02:57:47
81,3,2016-01-01T02:57:47,2016-01-01T02:58:09
8,3,2016-01-01T02:58:09,2016-01-01T02:58:42
66,3,2016-01-01T02:58:42,2016-01-01T02:59:09
69,3,2016-01-01T02:59:09,2016-01-01T02:59:43
63,3,2016-01-01T02:59:43,2016-01-01T03:00:01
58,3,2016-01-01T03:00:01,2016-01-01T03:00:46
96,3,2016-01-01T03:00:46,2016-01-01T03:01:07
62,3,2016-01-01T03:01:07,2016-01-01T03:01:31
66,3,2016-01-01T03:01:31,2016-01-01T03:01:58
10,3,2016-01-01T03:01:58,2016-01-01T03:02:19
37,3,2016-01-01T03:02:19,2016-01-01T03:02:48
8,3,2016-01-01T03:02:48,2016-01-01T03:03:21
78,3,2016-01-01T03:03:21,2016-01-01T03:03:48
54,3,2016-01-01T03:03:48,2016-01-01T03:04:24
93,3,2016-01-01T03:04:24,2016-01-01T03:04:40
2,3,2016-01-01T03:04:40,2016-01-01T03:05:14
36,3,2016-01-01T03:05:14,2016-01-01T03:05:40
19,3,2016-01-01T03:05:40,2016-01-01T03:06:25
3,3,2016-01-01T03:06:25,2016-01-01T03:07:02
38,3,2016-01-01T03:07:02,2016-01-01T03:07:25
51,3,2016-01-01T03:07:25,2016-01-01T03:08:07
39,3,2016-01-01T03:08:07,2016-01-01T03:08:33
2,3,2016-01-01T03:08:33,2016-01-01T03:09:07
71,3,2016-01-01T03:09:07,2016-01-01T03:09:22
88,3,2016-01-01T03:09:22,2016-01-01T03:09:41
56,3,2016-01-01T03:09:41,2016-01-01T03:10:26
36,3,2016-01-01T03:10:26,2016-01-01T03:10:52
1,3,2016-01-01T03:10:52,2016-01-01T03:11:32
79,3,2016-01-01T03:11:32,2016-01-01T03:11:56
31,3,2016-01-01T03:11:56,2016-01-01T03:12:20
17,3,2016-01-01T03:12:20,2016-01-01T03:12:53
95,3,2016-01-01T03:12:53,2016-01-01T03:13:27
29,3,2016-01-01T03:13:27,2016-01-01T03:14:06
83,3,2016-01-01T03:14:06,2016-01-01T03:14:38
26,3,2016-01-01T03:14:38,2016-01-01T03:15:01
99,3,2016-01-01T03:15:01,2016-01-01T03:15:20
91,3,2016-01-01T03:15:20,2016-01-01T03:15:47
43,3,2016-01-01T03:15:47,2016-01-01T03:16:16
12,3,2016-01-01T03:16:16,2016-01-01T03:17:01
29,3,2016-01-01T03:17:01,2016-01-01T03:17:40
3,3,2016-01-01T03:17:40,2016-01-01T03:18:17
65,3,2016-01-01T03:18:17,2016-01-01T03:18:51
50,3,2016-01-01T03:18:51,2016-01-01T03:19:18
74,3,2016-01-01T03:19:18,2016-01-01T03:19:59
13,3,2016-01-01T03:19:59,2016-01-01T03:20:38
95,3,2016-01-01T03:20:38,2016-01-01T03:21:12
7,3,2016-01-01T03:21:12,2016-01-01T03:21:40
44,3,2016-01-01T03:21:40,2016-01-01T03:21:57
65,3,2016-01-01T03:21:57,2016-01-01T03:22:31
92,3,2016-01-01T03:22:31,2016-01-01T03:23:14
40,3,2016-01-01T03:23:14,2016-01-01T03:23:51
25,3,2016-01-01T03:23:51,2016-01-01T03:24:33
35,3,2016-01-01T03:24:33,2016-01-01T03:24:56
49,3,2016-01-01T03:24:56,2016-01-01T03:25:34
34,3,2016-01-01T03:25:34,2016-01-01T03:26:10
23,3,2016-01-01T03:26:10,2016-01-01T03:26:44
36,3,2016-01-01T03:26:44,2016-01-01T03:27:10
77,3,2016-01-01T03:27:10,2016-01-01T03:27:39
66,3,2016-01-01T03:27:39,2016-01-01T03:28:06
50,3,2016-01-01T03:28:06,2016-01-01T03:28:33
98,3,2016-01-01T03:28:33,2016-01-01T03:28:55
70,3,2016-01-01T03:28:55,2016-01-01T03:29:13
26,3,2016-01-01T03:29:13,2016-01-01T03:29:36
11,3,2016-01-01T03:29:36,2016-01-01T03:29:58
78,3,2016-01-01T03:29:58,2016-01-01T03:30:25
84,3,2016-01-01T03:30:25,2016-01-01T03:31:03
40,3,2016-01-01T03:31:03,2016-01-01T03:31:40
44,3,2016-01-01T03:31:40,2016-01-01T03:31:57
22,3,2016-01-01T03:31:57,2016-01-01T03:32:34
11,3,2016-01-01T03:32:34,2016-01-01T03:32:56
56,3,2016-01-01T03:32:56,2016-01-01T03:33:41
39,3,2016-01-01T03:33:41,2016-01-01T03:34:07
53,3,2016-01-01T03:34:07,2016-01-01T03:34:30
57,3,2016-01-01T03:34:30,2016-01-01T03:35:08
17,3,2016-01-01T03:35:08,2016-01-01T03:35:41
91,3,2016-01-01T03:35:41,2016-01-01T03:36:08
62,3,2016-01-01T03:36:08,2016-01-01T03:36:32
93,3,2016-01-01T03:36:32,2016-01-01T03:36:48
4,3,2016-01-01T03:36:48,2016-01-01T03:37:27
90,3,2016-01-01T03:37:27,2016-01-01T03:38:03
30,3,2016-01-01T03:38:03,2016-01-01T03:38:35
52,3,2016-01-01T03:38:35,2016-01-01T03:38:52
54,3,2016-01-01T03:38:52,2016-01-01T03:39:28
38,3,2016-01-01T03:39:28,2016-01-01T03:39:51
95,3,2016-01-01T03:39:51,2016-01-01T03:40:25
78,3,2016-01-01T03:40:25,2016-01-01T03:40:52
56,3,2016-01-01T03:40:52,2016-01-01T03:41:37
5,3,2016-01-01T03:41:37,2016-01-01T03:41:55
63,3,2016-01-01T03:41:55,2016-01-01T03:42:13
30,3,2016-01-01T03:42:13,2016-01-01T03:42:45
87,3,2016-01-01T03:42:45,2016-01-01T03:43:13
3,3,2016-01-01T03:43:13,2016-01-01T03:43:50
28,3,2016-01-01T03:43:50,2016-01-01T03:44:15
12,3,2016-01-01T03:44:15,2016-01-01T03:45:00
23,3,2016-01-01T03:45:00,2016-01-01T03:45:34
9,3,2016-01-01T03:45:34,2016-01-01T03:46:07
99,3,2016-01-01T03:46:07,2016-01-01T03:46:26
77,3,2016-01-01T03:46:26,2016-01-01T03:46:55
69,3,2016-01-01T03:46:55,2016-01-01T03:47:29
78,3,2016-01-01T03:47:29,2016-01-01T03:47:56
39,3,2016-01-01T03:47:56,2016-01-01T03:48:22
87,3,2016-01-01T03:48:22,2016-01-01T03:48:50
78,3,2016-01-01T03:48:50,2016-01-01T03:49:17
90,3,2016-01-01T03:49:17,2016-01-01T03:49:53
22,3,2016-01-01T03:49:53,2016-01-01T03:50:30
92,3,2016-01-01T03:50:30,2016-01-01T03:51:13
18,3,2016-01-01T03:51:13,2016-01-01T03:51:46
